dow,vix,ford,oil,gold,corn,steel
9930.82,16.3,13.1,31.26,22.4,246.5,26.13
9873.42,16.63,13.18,31.1,22.7,246,25.75
9853.64,16.27,12.92,30.78,22.44,244.25,25.99
9899.05,16.77,13.12,29.95,22.49,244.5,25.87
9779.57,16.23,12.92,30.41,22.28,240.25,24.6
9763.94,16.71,13,29.77,21.59,233.25,23.96
9747.79,17.44,12.63,29.74,21.08,233.75,23.2
9628.53,18.98,12.35,31.61,21.69,234.5,22.9
9619.42,19.48,12.42,32.86,21.51,230.5,22.56
9690.46,18.8,12.58,32.92,21.73,235,22.64
9624.16,19.11,12.61,33.28,21.58,237.5,22.7
9710.83,18.6,12.71,31.73,20.79,240,22.84
9768.68,16.94,12.96,32.37,21.22,240,23.27
9837.94,16.47,13.14,31.9,20.97,240.25,23.62
9848.83,16.75,13.06,31.33,21.19,232,23.3
9737.79,17.54,12.31,31.15,20.24,232.5,23.7
9756.53,17.62,12.22,30.88,19.77,234.25,23.48
9809.79,16.93,12.19,30.85,19.78,232.75,24.4
9856.97,16.74,12.11,30.26,19.22,237.25,24.4
9820.83,16.86,12.17,30.3,19.38,229,24.01
9838.83,16.55,12.32,28.75,19.06,238,24.12
9858.46,16.55,12.22,28.9,19.15,245.5,23.75
9801.12,16.1,12.13,29.11,19.47,246,23.65
9786.61,16.33,12.15,28.47,19.38,246.75,23.52
9774.53,16.43,12.43,28.91,19.61,239.5,21.75
9748.31,16.82,12.4,29.56,19.4,233.75,22.03
9608.16,18.05,12.02,29.92,19.56,234.5,20.84
9582.46,17.71,11.9,30.16,19.56,233,20.04
9613.13,17.68,12.09,30.3,19.25,220.25,20.02
9598.24,17.67,11.85,29.92,19.41,215,20.28
9747.64,16.55,12.17,30.18,19.4,213.25,20.85
9777.94,17.04,12.39,30.35,18.66,213.75,20.51
9721.79,17.62,12.13,30.68,18.63,215,20.16
9791.72,17.19,12.34,31.54,18.97,216.25,20.38
9803.05,17.69,12.14,31.77,18.52,217.5,20.46
9812.98,17.37,11.95,31.82,18.8,217.5,20.66
9764.38,17.55,11.97,31.95,19.08,215.5,19.77
9674.68,18.45,11.7,31.97,18.77,220.25,19.51
9680.01,18.82,11.71,31.01,18.82,221.25,19.66
9630.9,19.18,11.5,29.81,18.75,223.25,19.39
9654.61,19.41,11.42,30.41,18.67,221,19.41
9594.98,19.51,11.39,30.47,18.55,221,19.42
9572.31,19.5,11.41,30.4,18.5,219.75,19.6
9487.8,20.8,11.02,29.84,19.17,220,19.31
9469.2,21.07,11.1,29.39,18.98,219.5,18.78
9275.06,22.72,10.77,29.2,18.83,225,18.38
9380.24,21.67,10.93,28.4,18.7,225.5,18.76
9313.08,22.23,11,28.16,18.66,225,18.81
9343.96,22.26,11.15,28.29,19.32,224.25,18.87
9425.51,21.22,11.26,28.24,20.06,222.75,20.01
9576.04,19.47,11.52,27.13,20.22,226.5,19.55
9535.41,19.65,11.47,26.96,20.13,225.5,19.07
9644.82,17.54,11.51,27.03,20.13,223.5,19.6
9659.13,17.57,11.73,27.17,19.53,223.75,19.27
9545.65,18.15,11.49,27.03,19.87,224,19.06
9567.34,18.03,11.63,27.56,19.76,227,19.62
9448.81,19.28,11.37,28.14,19.64,227.5,19.2
9471.55,18.68,11.6,28.27,19.65,227,19.52
9459.76,19.25,11.44,28.82,20.32,234,18.46
9420.46,20.01,11.38,29.35,20.44,234.25,18.37
9507.2,18.85,11.63,29.18,20.7,234,18.86
9586.29,18.26,11.83,28.85,20.68,233,18.84
9503.34,18.17,11.73,28.88,20.81,242.25,18.41
9587.9,18.71,11.87,28.98,20.45,236.75,18.61
9568.46,19.44,11.94,29.49,20.07,233,18.36
9523.27,19.02,12.31,29.41,19.96,228.5,18.4
9415.82,18.63,11.56,31.57,20.21,228.5,18.41
9374.21,18.48,11.44,31.5,20.14,228,18.01
9333.79,19.13,11.64,31.21,20.03,227,17.83
9340.45,19.49,11.41,31.95,19.43,231,17.43
9317.64,19.53,11.08,31.56,19.08,224.75,17.36
9348.87,18.55,11.23,31.84,19.28,224,17.15
9423.68,17.84,11.41,31.88,19.34,226.5,17.51
9397.51,17.82,11.22,30.95,19.78,223,17.4
9428.9,17.86,11.07,30.7,18.92,224.5,17.2
9412.45,18.18,10.9,30.89,18.19,222,17.13
9321.69,18.27,10.77,31.05,18.3,219.75,16.85
9310.56,18.47,10.76,31.09,18.4,219,17.22
9271.76,18.77,10.81,30.78,18.43,218.75,16.72
9310.06,17.94,10.73,31.92,18.37,209,17.1
9217.35,19.75,10.71,32.01,18.63,211.25,16.62
9191.09,19.59,10.71,32.18,18.49,212.25,16.37
9126.45,20.26,10.72,32.39,17.82,211.25,15.94
9061.74,21.5,10.65,31.7,17.61,209.5,15.62
9036.32,22.68,10.52,32.22,17.29,209.5,16.23
9186.04,21.27,10.84,31.84,17.35,206.5,16.31
9153.97,20.75,10.9,32.31,17.08,206,15.58
9233.8,19.49,11.06,30.54,17.12,207.5,15.76
9200.05,18.85,10.65,30.68,17.07,209,15.4
9204.46,18.67,10.83,30.24,17.55,210.25,15.39
9266.51,18.36,10.85,30.11,18.35,207,15.36
9284.57,17.75,10.97,30.17,18.68,205,15.43
9112.51,18.6,10.68,30.22,18.34,205.5,15.68
9194.24,18.64,10.59,29.67,18.29,208.25,15.85
9158.45,19.17,10.58,30.19,17.49,208,16.29
9096.69,19.78,10.55,31.78,17.32,206,15.77
9188.15,19.11,10.99,31.96,16.89,206.5,16.57
9050.82,20.22,10.83,31.41,16.95,208,15.95
9094.59,19.76,10.99,31.05,16.83,208,16.01
9128.97,19.55,11.64,31.62,16.98,211.25,15.72
9177.15,19.59,11.31,31.27,17.4,224,15.97
9119.59,18.47,11.29,31.28,17.36,223.75,15.76
9036.04,19.19,11.13,31.06,17.18,225,15.73
9156.21,18.93,11.12,30.88,17.27,230.5,16.04
9223.09,19.48,11.16,30.22,17.4,227.75,16.01
9216.79,20.06,11.19,30.13,17.76,225,15.8
9070.21,19.39,10.87,30.42,18.29,228.25,15.61
9142.84,19.03,10.87,30.15,18.38,228,16.08
9040.95,19.46,10.82,30.4,18.51,228,15.63
8985.44,19.52,10.99,30.19,17.9,231.5,16.37
8989.05,19.16,11.03,29.27,17.6,233,16.43
9079.04,19.4,11.23,29.01,17.49,237.25,16.8
9011.53,20.81,11.21,29.95,17.61,238.75,16.43
9109.85,20.75,11.35,28.78,17.47,239,16.64
9072.95,20.58,11.3,29.17,18.01,240.5,16.51
9200.75,19.14,11.52,30.82,18.5,241.5,16.85
9179.53,19.8,11.28,29.96,18.68,244,17.31
9293.8,19.76,11.52,30.36,18.53,242,17.39
9323.02,20.01,11.68,31.07,18.94,239.25,17.84
9318.96,20.22,11.23,31.18,18.34,239.25,17.03
9117.12,20.66,10.97,30.65,18.19,245.5,16.64
9196.55,20.41,11.27,31.51,17.96,243.5,16.84
9183.22,20.21,11.33,32.36,18,238.5,16.7
9054.89,20.64,11,31.73,17.91,236,16.45
8980,22.15,10.52,31.45,18.12,236,16.19
9062.79,21.25,10.71,31.28,18.35,235.75,16.33
9041.3,20.83,10.6,30.74,18.57,237.5,16.42
9038.98,20.62,10.56,30.05,18.11,239.5,16.47
8922.95,20.84,10.69,30.67,17.9,239.5,16
8897.81,20.85,11.07,30.71,17.65,241.5,16.48
8850.26,19.47,10.5,29.56,17.48,244.5,15.75
8711.18,20.43,10.08,29.1,17.53,240.5,15.55
8793.12,20.03,10.25,28.58,17.15,242.25,15.41
8781.35,19.99,10.14,29.35,17.91,240.25,15.59
8601.38,19.17,9.56,29.16,18.16,243.5,15.32
8594.02,19.78,9.72,28.85,18.26,245.25,15.16
8516.43,21.21,9.67,29.03,18.65,246.5,15.14
8491.36,21.29,9.62,29.28,18.33,246,15.16
8493.39,20.51,9.82,28.83,17.85,250.5,15.12
8678.97,18.4,10.02,29.14,17.42,254,15.43
8713.14,19.24,9.96,28.74,17.53,251,15.08
8647.82,20,10.02,29.17,17.46,252.5,14.25
8679.25,19.91,10.14,28.5,16.91,251,14.32
8726.73,19.52,10.04,27.35,17.33,249.75,14.28
8604.6,19.69,9.89,27.72,17.09,245.75,14.3
8491.22,21.24,9.92,26.98,16.83,245.25,14.14
8560.63,21,10,26.23,16.04,241,14.16
8588.36,20.8,10.03,25.72,15.99,238,14.3
8531.57,21.13,10.05,26.49,15.87,239,14.15
8582.68,20.63,10.04,25.67,15.47,233.25,14.6
8454.25,21.59,9.98,26.03,15.6,232.5,13.9
8480.09,21.21,10.3,25.8,14.95,231.5,14.32
8502.99,20.76,10.32,25.24,14.9,232,14.3
8471.61,20.84,10.16,25.49,15.08,234.75,13.61
8306.35,20.8,9.96,26.26,15.03,236.5,13.61
8440.04,20.33,10.5,26.64,15.1,238.5,13.75
8515.66,20.8,10.86,26.65,15.63,238.75,13.73
8484.99,20.7,10.32,29.91,15.56,238.5,13.25
8328.9,21.95,9.92,30.87,15.76,239.5,13.06
8337.65,21.5,9.41,30.55,15.36,238.25,12.13
8257.61,22.52,9.23,29.18,15.37,241.5,11.98
8402.36,22.56,8.35,29.29,15.42,239.25,11.82
8351.1,23.41,8.49,28.63,15.23,239.25,11.83
8203.41,24.44,8.1,28.14,15.24,238.25,11.57
8221.33,25.6,7.9,27.46,15.34,241.5,11.5
8197.94,27.11,7.94,28.85,15.39,241.75,11.68
8298.92,27.13,7.9,28,15.13,242.5,11.2
8300.41,28.45,8.05,27.96,14.99,238.5,10.73
8277.15,29.13,7.89,28.62,15.08,238,10.35
8240.38,28.21,7.88,28.97,14.97,238.75,10.31
8285.06,28.02,7.75,28.56,15.05,238.5,10.47
8069.86,28.36,7.48,29.78,15.25,236.25,10.05
7992.13,29.15,7.52,31.04,15.56,227.75,9.83
8145.77,27.75,7.41,30.16,15.5,228.75,10.1
8201.45,27.96,7.58,30.37,14.61,228.25,10.1
8229.88,28.23,7.65,28.63,14.61,228.25,10.05
8280.23,28.75,7.63,27.97,14.59,229,10.61
8214.68,30.39,7.56,28.66,14.53,230,10.37
8521.97,28.67,8.02,26.91,14.82,233.5,11.11
8286.6,30.44,7.5,28.61,15.04,231.5,10.6
8265.45,31.54,7.63,29.88,15.09,230,10.62
8194.23,30.43,7.55,31.67,15.07,229.5,10.84
8141.92,31.75,7.19,34.93,14.5,232.75,10.62
7859.71,30.98,6.76,35.38,14.65,230,10.09
7821.75,31.76,7.13,36.01,14.46,237,10.49
7552.07,33.51,7.08,37.83,14.67,237.5,10.32
7524.06,33.61,6.6,36.72,14.46,238.75,10.58
7568.18,33.31,6.99,37.27,14.68,238.75,11.13
7740.03,31.08,7.22,37.78,15.08,239.25,11.35
7673.99,31.37,7.45,37,15.45,236,11.36
7775.6,30.38,7.76,36.69,15.56,236.25,11.76
7704.87,31.83,7.74,36.89,15.63,233.5,11.7
7837.86,30.43,8.07,35.88,15.76,231.75,11.7
7891.08,29.63,8.32,36.6,16.12,230,11.62
7884.99,30.53,8.33,37.2,15.78,231.5,11.81
7806.98,31.94,8.11,37.7,16,231.75,11.63
7909.5,31.74,8.08,36.06,15.74,230.75,12
7858.24,31.98,8.29,36.48,15.9,231,12.11
8018.11,30.25,8.44,35.58,15.9,235.25,12.37
7914.96,31.16,8.65,36.79,16.11,234.25,12.01
8000.6,31.31,8.82,37.16,16.13,237.5,12.45
8041.15,31.11,8.93,36.96,15.92,239.25,12.7
7908.8,32.62,8.69,36.8,15.84,239.5,12.38
7749.87,33.7,8.44,36.36,16.33,239.5,12.14
7758.17,34.33,8.75,35.77,15.7,241.75,12.29
7843.11,33.68,8.85,35.44,16.48,241,12.52
7920.11,33.99,8.95,34.48,16.09,239.5,12.16
7864.23,34.01,8.8,35.12,16.47,238.75,12.15
7929.3,33.35,8.99,34.16,16.59,236,12.25
7985.18,33.04,9.09,33.93,16.48,237.5,12.19
8013.29,32.76,9.01,33.58,17.04,236.25,13.05
8109.82,31.02,9.2,32.76,16.3,236,14.23
8053.81,31.17,9.11,33.51,16.45,236.5,14.35
7945.13,31.32,9.01,33.85,16.57,235.5,14.67
8110.71,31.26,9.39,33.63,16.48,238,14.91
8088.84,31.93,9.57,32.67,16.75,234.75,15.15
7989.56,34.69,9.47,32.29,16.42,235,15.14
8131.01,31.51,9.75,33.28,17.19,234.5,15.52
8369.47,27.53,10.01,32.25,16.75,234.75,15.97
8318.73,29.01,9.74,32.85,16.04,233.5,16.34
8442.9,27.59,10.14,34.61,15.67,231.75,16.88
8586.74,25.7,10.16,33.91,15.66,229.75,17.18
8697.87,25.01,10.43,33.66,15.89,230.75,17.26
8723.18,25.51,10.3,33.2,15.15,231,16.96
8842.62,24.57,10.53,32.37,15.01,230.75,16.53
8785.98,24.9,10.58,32.26,15.5,234.25,15.35
8784.89,24.32,10.5,31.68,15.66,242.5,14.7
8776.18,24.25,10.23,31.99,15.41,244.25,13.7
8595.31,25.53,10.01,30.56,15.63,240,12.98
8740.59,25.13,10.13,31.08,15.38,235.75,13.84
8773.57,24.91,10.07,32.1,15.69,235.5,13.85
8601.69,24.68,9.68,33.08,15.85,236.5,13.63
8607.52,25.39,9.94,31.85,15.68,235.5,13.65
8341.63,28.62,9.3,31.2,15.41,235.75,13.12
8332.85,29.62,9.6,31.37,15.4,238.75,13.07
8303.78,29.55,9.58,32.72,15.75,242.25,12.99
8432.61,27.37,9.79,32.49,15.98,242.75,12.98
8448.11,26.49,9.6,31.97,15.45,242.75,12.96
8493.29,26.2,9.63,31.75,15.81,239,13.09
8511.32,26.71,9.78,30.3,15.39,239.75,13.15
8364.8,30.21,9.78,30.56,15.34,239.5,12.98
8447.35,28.29,9.71,30.44,15.8,238.25,12.96
8535.39,26.66,9.88,30.1,15.9,238.5,13.3
8627.4,26.24,9.94,30.1,16.29,239.25,13.25
8433.71,28.18,9.7,28.44,16,237,13.1
8538.4,27.29,9.85,27.92,15.75,236,13.48
8589.14,27.76,9.68,27.4,15.12,235,13.33
8574.26,28.76,9.62,27.75,14.75,232,13.62
8473.41,30.78,9.45,27.26,15.24,231.75,13.37
8645.77,28.88,9.88,26.93,15.48,234,13.8
8623.28,30.1,10.02,27.29,15.25,237.75,13.68
8737.85,28.92,10.15,26.73,15.33,237.25,14.13
8742.93,28.33,9.96,27.3,15.26,240,14.21
8862.57,27.46,11.45,27.24,14.65,240.25,14.58
8931.68,27.25,11.03,26.89,14.52,242.25,14.2
8676.42,25.97,10.82,26.4,14.51,243.25,13.87
8849.4,24.07,10.88,26.11,14.78,246.75,13.27
8804.84,23.16,10.21,26.76,14.98,246.25,13.05
8845.15,23.81,10.32,26.35,15.14,247.25,13.39
8623.01,25.32,8.93,26.98,15.65,246.75,12.58
8474.78,27.41,8.55,26.42,15.35,243.25,12.56
8486.57,27.66,8.8,26.71,15.84,241.75,12.73
8579.09,26.65,8.65,25.51,15.99,243.5,12.91
8542.13,28.67,8.8,25.29,15.45,240.5,12.55
8398.49,31.24,8.52,25.19,15.34,237,12.08
8386,30.58,8.63,25.9,15.86,235,12.29
8358.95,31.3,8.5,25.94,15.86,235.25,12.35
8537.13,29.41,8.74,25.78,16.24,240.25,12.97
8586.24,31.42,8.8,25.38,16.5,242.5,13.24
8771.01,30.73,9.35,25.77,16.38,242,13.33
8678.27,31.23,8.9,26.14,16,244,12.78
8571.6,30.82,8.56,26.95,15.79,246.75,13
8517.64,29.3,8.43,27.13,15.52,246,12.84
8397.03,31.14,8.46,27.22,15.07,245,12.85
8427.41,31.23,8.42,26.81,15.54,248.5,12.73
8368.94,32.27,8.35,26.86,15.08,247,12.01
8368.04,31.07,8.78,27.29,15.51,249.25,12.34
8443.99,30,8.72,27.05,15.16,249.5,12.4
8317.34,34.03,8.86,28.2,14.78,250,12.67
8494.27,33.2,9.17,28.18,14.6,250.75,12.88
8450.16,34.09,9.4,27.92,14.87,251.5,12.44
8538.24,33.11,9.55,28.38,14.23,253.5,12.84
8322.4,33.53,8.26,29.6,14.33,255.25,12.83
8275.04,34.1,8.49,29.62,14.54,252,12.11
8036.03,36,8.26,29.47,14.2,253.75,12.22
8255.68,34.02,8.87,29.72,14.19,245.5,12.4
7877.4,36.04,7.93,30.03,14.54,245.25,11.72
7850.29,35.7,8.32,29.37,14.46,251.5,11.85
7533.95,37.55,7.6,28.97,14.1,255,11.49
7286.27,42.13,7.15,29.35,14.42,257,11.12
7501.49,41.02,7.75,29.48,14.78,258.75,11.63
7422.84,42.64,8.5,29.64,15.31,257.25,11.54
7528.4,39.46,8.66,29.62,15.62,253.75,11.98
7717.19,37.31,9.16,29.76,15.51,255,12.22
7755.61,36.83,9.33,30.49,15.5,255.75,12
7938.79,34.12,9.9,30.83,15.56,251.5,12.14
7591.93,39.69,9.8,30.47,15.55,257.75,11.61
7701.45,36.97,9.63,30.54,15.09,260.25,12.05
7997.12,34.6,10.11,30.41,15.9,258.25,12.18
7841.82,37.33,9.97,30.64,17.77,259.75,11.83
7683.13,40.52,9.34,30.77,18.12,254.25,11.5
7872.15,39.68,9.66,30.71,17.39,259,10.92
7986.02,38.98,9.77,29.84,17.84,265.75,12.01
7942.39,40.65,9.87,29.5,17.44,271,11.9
8172.45,37.52,10.26,29.48,17.03,275.5,12.04
8207.55,38.01,10.47,29.08,17.08,276,12.73
8380.18,36.74,10.69,29.67,17.46,275,13.1
8312.69,35.82,10.65,29.81,17.55,269,13.29
8379.41,37.5,10.89,28.85,17.53,281,13.38
8581.17,34.81,11.16,29.77,16.68,274.5,13.68
8602.61,35.08,10.9,29.73,16.52,277.5,13.48
8519.38,36.45,10.8,29.73,16.97,275,13.29
8427.2,36.33,10.2,29.61,16.59,272.5,13.05
8283.7,38.86,10.69,28.98,16.4,269,12.65
8425.12,37.44,11.05,28.27,15.8,265.75,13.13
8308.05,39.97,10.94,27.79,16.41,258.75,12.95
8663.5,32.64,11.77,28.98,16.07,256,13.73
8670.99,33.67,11.63,28.92,16.05,258.5,13.43
8694.09,33.32,11.63,28.34,15.62,261,13.44
8824.41,30.11,11.89,28.83,15.75,262,13.95
8919.01,29.89,12.08,29.28,15.27,262.5,14
8872.96,29.32,11.78,28.73,14.8,260.25,13.9
9053.64,27.75,12.17,28.84,15.24,260,14.5
8957.23,28.23,12,29.24,14.73,258.75,15.02
8872.07,29.59,11.91,30.11,14.93,263,14.8
8990.79,28.61,12.13,29.84,15.18,267.75,14.64
8778.06,28.81,11.39,29.33,15.72,271,14.57
8818.14,29.43,11.61,29.06,16,272.5,14.79
8743.31,32.36,11.35,28.15,15.5,266,14.31
8482.39,35.82,11.44,27.9,15.9,260.75,15.03
8688.89,37.05,11.64,27.86,15.82,250,15.49
8745.45,35.33,11.84,26.86,16,246,15.64
8712.02,36.33,11.92,26.67,15.17,248.5,15.55
8456.15,38.73,12.28,26.5,15.27,248.75,14.6
8274.09,42.03,12.16,27.17,15.25,251.5,15.28
8043.63,45.08,11.76,26.58,14.52,244,15.19
8313.13,41.29,12.45,26.84,15.71,249.25,15.83
8506.62,36.95,13.05,26.47,15.5,247.75,16.94
8736.59,32.03,13.47,27.02,15.32,236,16.65
8680.03,31.92,13.2,27.36,15.2,232,16.6
8711.88,31.33,13.13,26.55,14.75,233,17.15
8264.39,35.51,12.6,26.54,13.91,244,16
8186.31,39.27,12.56,26.77,14.48,246,16.25
8191.29,39.86,12.64,26.87,14.73,241.25,15.6
7702.34,44.92,12.1,26.31,14.32,244.5,15.05
7784.58,41.87,12.27,26.6,16.09,239,15.29
8019.26,38.17,12.39,27.83,16.9,229.75,16.05
8409.49,35.12,12.81,27.57,17.14,228.25,17.06
8542.48,35.45,12.52,27.88,16.87,231.75,17.78
8473.11,36.65,12.5,27.75,17.45,232,17.43
8639.19,35.03,12.8,27.07,17.45,224,18.01
8684.53,32.94,12.61,27.47,18.34,214.25,18.37
8801.53,33.85,13.18,26.83,18.76,222.5,19.02
8813.5,34.1,13.99,26.77,19.2,222.5,19.08
9096.09,30.22,15.11,26.09,19.54,227.25,19.55
9274.9,28.25,15.15,26.07,18.45,223,19.44
9054.97,29.42,15.3,26.8,18.48,223.75,19.25
9007.75,28.96,15.76,26.77,18.44,232.75,19.6
9109.79,27.11,15.52,26.81,19.18,225,19.72
9243.26,25.4,16,26.86,18.99,225.5,19.89
9269.92,26.29,15.77,26.86,19.8,221,19.53
9120.11,28.42,15.75,26.76,20.27,218.25,19.48
9126.82,27.84,16.05,26.32,20.55,217,19.65
9281.82,26.98,15.85,26.47,20.5,213.25,19.94
9253.79,27.23,15.52,25.75,20.46,210,19.85
9431.77,27.48,15.73,25.6,20.48,208.75,20.01
9561.57,26.06,16.48,25.3,19.74,206.75,19.77
9706.12,24.24,16.92,25.35,20.02,207.75,20.08
9687.42,24.64,16.36,26.09,19.67,207.5,19.75
9474.21,25.96,15.89,25.87,20.02,211.25,19.9
9502.8,25.02,16.48,25.64,19.2,206,19.92
9617.71,24.15,16.68,24.68,19.64,204,20.05
9517.26,24.45,16.82,24.18,20.24,205.5,19.8
9645.4,23.72,16.79,24.32,19.82,204,21.23
9589.67,23.51,16.55,24.73,20.77,208.5,20.99
9624.64,24.16,16.75,24.93,21.77,210,21.26
9796.8,22.61,16.95,24.89,21.34,210,21.71
9687.84,23.89,16.92,25.3,22.12,209,20.92
9709.79,23.37,17.31,25.11,22.37,209.75,20.89
9925.25,19.98,17.65,25.35,21.8,211.25,20.54
9911.69,20.61,17.59,24.7,21.95,211,20.56
9923.04,20.39,17.73,25.72,22.43,207.75,20.59
9981.58,20.31,17.59,25.18,23.31,204.25,20.32
10104.26,18.9,17.74,25.88,22.91,207,20.79
10216.08,18.23,18.08,26.15,23.16,207.5,20.8
10157.88,19.58,18.19,26.45,22.68,210.25,20.26
10105.71,20.05,17.58,27,22.73,212.25,19.85
10229.5,19.24,16.73,28.2,22.51,208.5,19.99
10353.08,17.7,16.72,28.2,21.97,212.75,20.23
10289.21,18.5,16.58,27.97,21.02,214.5,19.43
10243.68,19.19,16.64,28.2,20.76,215.5,19.25
10298.14,19.35,16.49,29.3,20.78,209,18.92
10109.66,20.72,16.19,28.45,21.93,209.75,18.69
9939.92,22.41,15.83,27.88,21.74,200.5,18.9
10037.42,21.56,15.94,27.7,21.3,200.25,18.98
10141.83,20.39,16,27.73,20.79,197.75,19.35
9836.55,21.94,15.64,26.62,20.54,199,18.39
9808.04,22.56,15.93,26.08,21.54,193,18.49
10006.63,20.19,16.09,26.72,21.11,194,18.34
10091.87,20.07,16.1,26.35,20.95,196,18.56
10059.63,20.06,16.34,26.74,20.58,193.5,17.95
9946.22,21.91,16,27.29,20.07,192.5,18.04
9819.87,24.05,15.86,27.52,20.35,196.25,17.22
9910.72,22.14,16.3,27.15,20.39,197,17.86
10035.06,20.95,16.32,26.67,19.51,198,17.76
10030.43,20.77,16.22,26.43,19.2,198.75,17.68
10089.24,20.28,16.45,26.59,19,198.5,18.26
10136.43,19.77,16.05,26.3,18.36,197.25,18.01
10257.11,18.3,16.36,26.4,18.28,198,18.59
10205.28,19.29,15.87,26.09,18,199.75,18.65
10220.78,18.43,16.18,25.92,18.41,197.75,18.58
10301.32,18.11,15.86,24.85,17.49,195.5,18.46
10093.67,19.82,15.06,24.55,17.62,197,18.04
10190.82,19.42,15.34,23.45,17.73,198.25,18.7
10176.08,20.3,14.9,25.02,17.51,199.75,18.91
10381.73,18.19,15.6,26.12,17.79,201,18.9
10208.67,19.47,15.03,25.8,17.25,201.5,18.06
10249.08,19.61,15.11,26.55,17.62,200.25,18.25
10271.64,19.13,15.05,26.22,18.03,201.25,18.58
10235.17,19.78,15.14,26.68,18.1,201,18.14
10198.29,20.2,15.06,27.56,18.2,203.75,17.77
10313.71,19.16,15.37,27.7,18.72,203.5,18.11
10362.7,18.73,15.73,26.86,18.9,202.5,17.95
10403.94,17.4,16.49,26.23,18.56,205.75,18.15
10426.91,17.7,16.1,25.87,18.86,204.5,18.25
10353.36,18.13,16.09,25.43,18.1,203.75,17
10281.67,18.48,16.05,25.02,18.63,204.5,16.5
10427.67,17.77,16.67,25.26,18.12,205,16.83
10479.84,18.15,16.7,25.6,17.94,205.75,16.89
10501.57,18.46,16.5,24.7,18.05,206.25,16.99
10635.25,18.16,17.18,25.05,17.99,205.5,17
10577.75,18.93,17.07,25.05,18.06,205,16.65
10607.23,18.42,16.93,24.48,17.46,207,16.99
10517.14,19.2,16.91,24.55,17.54,203,17.01
10501.85,19.46,17.11,24.15,17.36,204.75,16.8
10632.35,19.59,17.01,24.15,17.99,204,17.64
10611.24,19.84,17.2,24.3,17.6,202,17.94
10572.49,19.27,16.81,23.85,17.01,200.75,17.76
10525.37,20.04,16.91,23.78,17.35,202.5,18
10574.29,19.94,16.35,23.22,18.08,202.5,17.75
10433.41,20.3,15.74,23.17,17.64,199.25,17.47
10586.82,20.5,16.17,22.5,17.9,199.5,17.75
10368.86,19.96,15.64,22.36,18.24,199.5,17.11
10106.13,21.59,14.88,21.85,18.05,199.75,17.72
10127.58,21.49,15.3,21.29,18.07,199,18.49
10115.26,21.68,15.55,21.36,18.65,202,18.24
10145.71,21.84,15.23,20.42,17.93,204.5,18.35
9968.15,22.86,14.58,21.08,18.22,206.25,17.97
9834.68,23.8,14.67,21.05,18.36,206.75,18.01
9941.17,22.66,14.5,20.23,17.8,206,18.24
9745.14,24.43,14.28,20.87,17.7,205,17.66
9903.04,22.37,14.62,21.5,18.45,206.25,18.62
10001.99,21.77,14.7,21.22,18.77,208.25,18.03
9989.67,20.85,14.99,21.15,18.49,205.5,19.17
9863.74,21.62,14.34,20.75,18.26,205.25,18.42
9884.78,21.78,14.3,21.32,17.84,204.75,18.8
9744.24,23.26,14.38,20.25,19.07,204.5,17.9
9625.44,25.11,14.53,19.68,18.77,204.25,17.89
9653.39,26.09,14.1,19.75,17.96,206.25,18.37
9685.43,25.45,14.04,20.05,18.38,205.75,18.58
9687.09,24.87,14.63,20.06,18,204.5,18.55
9907.26,21.12,14.9,20.4,17.33,205.5,19.55
9920,21.09,15.3,19.48,17.1,205.5,19.98
9762.86,23.22,14.87,19.15,16.98,205.25,19.51
9618.24,24.35,14.92,19.57,16.93,207,19.22
9865.75,21.14,15.06,20.05,16.65,207.25,19.53
9840.08,21.01,14.61,20,16.85,209.25,18.58
9796.07,21.15,14.45,19.72,16.29,208.75,18.09
9730.96,21.88,14.54,19.48,16.35,209.25,18.15
9713.8,23.61,14.43,18.6,16.82,211.25,17.6
9771.85,22.52,14.5,18,16.79,213.25,18.28
9850.04,22.25,14.7,18.04,17.1,214.5,18.31
9712.27,23.45,14.96,18.86,17.44,212.5,17.7
9924.15,22.7,15.04,18.9,17.41,211,17.75
9891.42,23.58,15.35,18.89,17.24,205.5,17.94
9987.53,22.6,15.5,19.68,17.3,205.5,18.17
10067.86,22.36,15.29,20.38,17.35,201.5,18.06
10094.09,22.13,16.31,20.18,17.12,202.5,18.19
10150.55,21.83,16.56,21.25,16.49,204,18.41
10197.05,21.94,16.5,21.48,16.92,203.5,18.4
10259.74,20.45,16.94,21.62,16.61,202.5,18.45
10172.14,21.34,16.73,20.37,16.58,202,18.13
10073.4,22.71,16.22,21.01,16.2,199.5,17.5
10021.57,23.8,15.72,19.84,15.95,199.75,18.11
10136.99,21.4,15.95,20.41,15.8,202,17.96
10131.31,21.59,15.74,20.9,15.87,201,17.66
10088.14,22.29,15.4,21.27,16,199.75,17.29
10035.34,22.5,15.45,19.62,16.26,203.5,16.68
9985.18,23.67,15.25,19.28,16.43,204.75,16.45
10070.49,22.58,14.93,19.8,16.05,206.75,16.5
9998.39,23.29,15.08,19.36,16.6,206.5,16.55
9891.97,24.26,15,19.22,16.28,208,16.37
9894.81,24.87,16.65,18.36,15.6,206.75,17.96
9888.37,25.3,16.66,18.08,15.17,209,17.97
9921.45,25.62,16.66,18.37,15.06,208.25,17.98
